Timestamp(LST),WS(m/s),WD(deg),Ta(C),RH(%),SLP(hPa),Rsw(W/m2)
2022-08-07 12:00:00,15.3,291.0,-0.2,90.4,1009.2,102.8
2022-08-07 13:00:00,15.5,287.9,-0.1,89.4,1009.0,112.4
2022-08-07 14:00:00,12.2,293.5,-0.1,89.7,1009.5,72.7
2022-08-07 15:00:00,12.5,294.2,0.1,88.7,1009.2,56.2
2022-08-07 16:00:00,12.9,291.9,0.3,87.7,1009.4,20.5
2022-08-07 17:00:00,10.2,291.3,0.3,87.8,1010.7,0.1
2022-08-07 18:00:00,11.3,279.7,0.3,88.6,1010.7,0.0
2022-08-07 19:00:00,10.5,278.0,0.3,90.3,1010.7,0.0
2022-08-07 20:00:00,10.5,283.8,0.2,92.0,1011.4,0.0
2022-08-07 21:00:00,8.8,287.9,0.1,93.1,1012.0,0.0
2022-08-07 22:00:00,7.8,287.7,0.0,93.5,1012.9,0.0
2022-08-07 23:00:00,10.0,286.6,-0.0,93.2,1013.2,0.0
2022-08-08 00:00:00,11.0,282.0,-0.1,91.9,1012.7,0.0
2022-08-08 01:00:00,9.8,288.3,-0.2,92.7,1013.7,0.0
2022-08-08 02:00:00,9.5,293.8,-0.4,94.7,1014.0,0.0
2022-08-08 03:00:00,10.0,294.4,-0.4,95.2,1013.9,0.0
2022-08-08 04:00:00,9.8,298.1,-0.5,95.2,1013.9,0.0
2022-08-08 05:00:00,9.5,299.9,-0.5,95.2,1013.8,0.0
2022-08-08 06:00:00,9.3,302.5,-0.5,95.7,1013.8,0.0
2022-08-08 07:00:00,8.7,308.2,-0.5,95.8,1013.8,0.0
2022-08-08 08:00:00,7.9,316.9,-0.6,96.4,1013.7,0.3
2022-08-08 09:00:00,6.9,322.4,-0.7,96.6,1013.9,7.0
2022-08-08 10:00:00,5.9,325.3,-0.9,96.7,1014.0,20.4
2022-08-08 11:00:00,6.7,325.0,-0.8,96.7,1013.7,36.6
2022-08-08 12:00:00,7.6,328.8,-0.3,96.4,1013.6,49.6
2022-08-08 13:00:00,8.9,325.4,-0.2,95.3,1013.5,61.3
2022-08-08 14:00:00,8.4,330.3,-0.3,94.8,1013.4,50.7
2022-08-08 15:00:00,7.3,322.1,-0.2,94.7,1013.2,65.8
2022-08-08 16:00:00,6.2,315.4,-0.1,93.8,1013.0,29.4
2022-08-08 17:00:00,6.4,332.5,-0.2,93.7,1012.7,2.5
2022-08-08 18:00:00,6.7,339.4,-0.2,94.5,1012.3,0.0
2022-08-08 19:00:00,6.9,340.4,-0.3,95.4,1011.9,0.0
2022-08-08 20:00:00,7.2,336.5,-0.7,96.4,1011.8,0.0
2022-08-08 21:00:00,7.1,330.6,-0.9,96.9,1011.3,0.0
2022-08-08 22:00:00,6.4,320.3,-0.9,97.2,1011.1,0.0
2022-08-08 23:00:00,5.3,333.4,-0.8,97.2,1010.9,0.0
2022-08-09 00:00:00,4.2,331.8,-0.5,96.4,1010.7,0.0
2022-08-09 01:00:00,5.6,334.6,-0.4,96.2,1009.9,0.0
2022-08-09 02:00:00,6.9,334.3,-0.3,96.1,1009.7,0.0
2022-08-09 03:00:00,6.9,343.8,-0.3,96.7,1009.2,0.0
2022-08-09 04:00:00,6.8,345.8,-0.1,95.6,1008.6,0.0
2022-08-09 05:00:00,5.0,357.8,0.3,90.5,1008.2,0.0
2022-08-09 06:00:00,5.2,0.1,0.6,80.3,1007.6,0.0
2022-08-09 07:00:00,5.8,13.4,0.7,75.2,1007.2,0.0
2022-08-09 08:00:00,6.3,32.6,0.3,80.8,1006.3,0.7
2022-08-09 09:00:00,6.9,31.2,0.3,84.3,1005.8,15.9
2022-08-09 10:00:00,7.7,18.7,0.8,87.8,1005.4,73.0
2022-08-09 11:00:00,7.8,20.5,1.2,86.5,1004.6,121.7
2022-08-09 12:00:00,7.7,11.8,1.0,89.6,1004.3,90.3
2022-08-09 13:00:00,8.2,9.0,0.6,91.8,1003.7,90.8
2022-08-09 14:00:00,9.2,356.1,1.0,89.3,1003.0,77.1
2022-08-09 15:00:00,8.5,355.2,1.3,87.1,1002.7,52.5
2022-08-09 16:00:00,5.9,10.7,0.9,88.8,1002.5,14.8
2022-08-09 17:00:00,4.7,1.0,0.8,89.9,1002.6,0.6
2022-08-09 18:00:00,5.1,6.2,0.7,90.8,1002.5,0.0
2022-08-09 19:00:00,5.1,10.0,1.0,85.7,1002.3,0.0
2022-08-09 20:00:00,4.2,354.2,1.2,83.8,1002.1,0.0
2022-08-09 21:00:00,5.0,353.7,0.8,85.4,1001.7,0.0
2022-08-09 22:00:00,4.1,347.8,0.9,81.6,1001.7,0.0
2022-08-09 23:00:00,2.5,343.3,0.7,88.0,1001.5,0.0
2022-08-10 00:00:00,4.7,355.6,1.3,87.2,1001.5,0.0
2022-08-10 01:00:00,4.7,356.3,0.8,90.4,1001.5,0.0
2022-08-10 02:00:00,5.2,358.1,0.9,89.5,1001.6,0.0
2022-08-10 03:00:00,6.9,348.3,0.6,91.5,1001.5,0.0
2022-08-10 04:00:00,6.4,349.7,1.3,87.4,1001.1,0.0
2022-08-10 05:00:00,6.0,351.8,1.2,87.4,1000.8,0.0
2022-08-10 06:00:00,6.4,347.1,0.5,91.1,1000.4,0.0
2022-08-10 07:00:00,5.9,347.1,0.3,89.5,1000.1,0.0
2022-08-10 08:00:00,7.7,358.9,0.3,84.9,999.6,0.8
2022-08-10 09:00:00,9.4,357.2,0.3,84.7,999.3,18.4
2022-08-10 10:00:00,9.8,359.9,0.3,85.2,999.1,60.9
2022-08-10 11:00:00,9.7,0.6,0.2,85.5,998.3,72.3
2022-08-10 12:00:00,10.2,3.2,-0.3,88.5,997.9,87.4
2022-08-10 13:00:00,10.7,8.0,-0.4,89.3,997.1,92.5
2022-08-10 14:00:00,13.2,8.1,0.3,84.2,995.4,92.3
2022-08-10 15:00:00,14.3,11.4,0.3,85.0,994.7,39.7
2022-08-10 16:00:00,13.2,11.7,0.4,85.5,994.3,9.4
2022-08-10 17:00:00,12.0,8.7,0.7,87.0,994.2,0.0
2022-08-10 18:00:00,11.0,0.9,0.9,87.6,994.1,0.0
2022-08-10 19:00:00,8.0,338.5,0.2,93.3,994.8,0.0
2022-08-10 20:00:00,5.0,312.5,-0.2,96.6,995.5,0.0
2022-08-10 21:00:00,4.8,305.4,-0.4,97.1,996.0,0.0
2022-08-10 22:00:00,5.1,298.6,-0.6,97.2,996.7,0.0
2022-08-10 23:00:00,4.9,308.7,-0.8,97.3,997.3,0.0
2022-08-11 00:00:00,5.4,318.0,-1.0,97.3,997.8,0.0
2022-08-11 01:00:00,5.8,319.3,-0.9,97.3,998.3,0.0
2022-08-11 02:00:00,6.9,306.2,-0.5,97.2,998.9,0.0
2022-08-11 03:00:00,5.7,320.9,-0.4,96.7,999.5,0.0
2022-08-11 04:00:00,7.0,313.1,-0.5,95.8,999.5,0.0
2022-08-11 05:00:00,7.7,297.7,-0.6,95.2,999.6,0.0
2022-08-11 06:00:00,7.7,306.0,-0.8,96.1,999.9,0.0
2022-08-11 07:00:00,6.2,321.3,-0.6,96.3,1000.3,0.0
2022-08-11 08:00:00,6.8,323.6,-0.3,95.9,1000.6,0.4
2022-08-11 09:00:00,6.6,332.3,-0.1,94.9,1000.9,9.9
2022-08-11 10:00:00,7.6,330.8,-0.1,94.0,1001.0,48.5
2022-08-11 11:00:00,7.8,334.3,-0.1,93.3,1001.2,69.5
2022-08-11 12:00:00,8.2,332.4,0.2,88.0,1001.2,91.0
2022-08-11 13:00:00,7.4,331.5,0.3,85.4,1001.2,80.8
2022-08-11 14:00:00,7.5,324.9,0.6,82.0,1000.9,68.5
2022-08-11 15:00:00,7.0,321.7,0.3,84.5,1000.8,46.6
2022-08-11 16:00:00,7.2,325.9,0.3,82.9,1000.6,16.7
2022-08-11 17:00:00,7.3,322.8,0.5,79.9,1000.5,0.7
2022-08-11 18:00:00,6.6,321.9,0.5,79.7,1000.5,0.0
2022-08-11 19:00:00,5.6,329.5,0.3,81.6,1000.4,0.0
2022-08-11 20:00:00,6.0,328.7,0.5,77.9,1000.2,0.0
2022-08-11 21:00:00,7.9,330.2,0.3,77.8,999.3,0.0
2022-08-11 22:00:00,7.3,334.2,0.3,76.2,998.9,0.0
2022-08-11 23:00:00,6.4,336.6,0.2,75.9,998.6,0.0
2022-08-12 00:00:00,5.5,344.6,0.3,76.0,998.7,0.0
2022-08-12 01:00:00,5.8,336.8,0.2,77.4,998.2,0.0
2022-08-12 02:00:00,6.3,340.6,0.1,78.2,998.0,0.0
2022-08-12 03:00:00,6.2,326.0,0.0,78.6,997.8,0.0
2022-08-12 04:00:00,6.3,322.3,0.1,75.4,997.7,0.0
2022-08-12 05:00:00,4.7,313.0,0.0,75.2,997.7,0.0
2022-08-12 06:00:00,4.8,321.4,-0.1,74.3,997.4,0.0
2022-08-12 07:00:00,4.7,344.7,-0.2,75.8,997.0,0.0
2022-08-12 08:00:00,6.2,336.3,-0.2,75.1,996.6,1.3
2022-08-12 09:00:00,4.8,344.4,-0.0,73.0,996.6,28.6
2022-08-12 10:00:00,6.2,344.1,0.0,75.5,996.2,88.2
2022-08-12 11:00:00,5.8,350.0,0.2,76.1,996.4,96.1
2022-08-12 12:00:00,7.3,348.7,-0.4,84.7,995.9,142.5
2022-08-12 13:00:00,7.0,353.9,-0.6,83.9,995.7,136.3
2022-08-12 14:00:00,6.1,347.8,-0.4,77.0,996.1,129.2
2022-08-12 15:00:00,5.0,348.3,-0.4,78.7,996.4,81.8
2022-08-12 16:00:00,4.1,4.3,-0.1,78.8,996.4,39.6
2022-08-12 17:00:00,5.4,7.2,-0.0,78.9,996.2,0.9
2022-08-12 18:00:00,5.5,8.2,-0.2,80.2,996.3,0.0
2022-08-12 19:00:00,4.8,8.7,-0.2,79.1,996.3,0.0
2022-08-12 20:00:00,5.6,356.8,-0.4,83.3,996.4,0.0
2022-08-12 21:00:00,4.8,14.2,-0.7,84.0,996.4,0.0
2022-08-12 22:00:00,2.8,3.0,-0.2,77.1,996.6,0.0
2022-08-12 23:00:00,3.5,26.7,0.0,71.8,996.4,0.0
2022-08-13 00:00:00,2.8,51.9,-0.1,72.5,996.4,0.0
2022-08-13 01:00:00,2.0,110.0,-0.9,76.4,996.3,0.0
2022-08-13 02:00:00,1.5,136.9,-2.0,77.6,996.1,0.0
2022-08-13 03:00:00,1.0,87.3,-2.6,79.8,995.8,0.0
2022-08-13 04:00:00,2.2,85.1,-2.5,80.6,995.3,0.0
2022-08-13 05:00:00,3.9,87.0,-2.5,80.8,994.8,0.0
2022-08-13 06:00:00,2.4,127.6,-3.0,79.4,994.1,0.0
2022-08-13 07:00:00,3.9,76.8,-2.0,80.7,993.7,0.0
2022-08-13 08:00:00,7.2,92.2,-2.4,81.6,993.3,0.6
2022-08-13 09:00:00,7.0,95.1,-2.1,82.9,992.8,18.6
2022-08-13 10:00:00,8.2,97.1,-2.3,90.3,992.2,59.2
2022-08-13 11:00:00,7.6,99.8,-1.8,87.2,991.7,104.1
2022-08-13 12:00:00,8.4,101.0,-1.7,88.6,991.3,78.2
2022-08-13 13:00:00,12.7,100.0,-1.8,87.5,990.1,106.1
2022-08-13 14:00:00,10.3,104.1,-1.8,87.0,990.4,93.3
2022-08-13 15:00:00,8.8,122.8,-2.0,87.0,990.4,40.8
2022-08-13 16:00:00,10.4,117.7,-1.9,86.1,990.1,10.6
2022-08-13 17:00:00,11.7,121.5,-2.1,85.1,990.0,0.6
2022-08-13 18:00:00,11.9,126.4,-2.4,86.7,990.3,0.0
2022-08-13 19:00:00,12.8,124.6,-2.7,86.3,990.5,0.0
2022-08-13 20:00:00,12.7,117.1,-2.9,85.9,990.8,0.0
2022-08-13 21:00:00,12.7,112.2,-3.0,84.9,991.0,0.0
2022-08-13 22:00:00,12.5,112.9,-3.2,83.0,991.2,0.0
2022-08-13 23:00:00,11.9,103.0,-3.4,82.0,990.9,0.0
2022-08-14 00:00:00,12.4,103.3,-3.5,82.1,990.6,0.0
2022-08-14 01:00:00,13.1,109.0,-3.5,79.8,991.1,0.0
2022-08-14 02:00:00,11.1,106.5,-3.4,77.4,991.5,0.0
2022-08-14 03:00:00,9.8,104.2,-3.2,77.3,991.0,0.0
2022-08-14 04:00:00,8.8,107.9,-3.0,76.2,990.5,0.0
2022-08-14 05:00:00,8.7,99.4,-2.9,72.4,990.1,0.0
2022-08-14 06:00:00,6.4,107.0,-2.9,71.1,990.4,0.0
2022-08-14 07:00:00,4.7,137.1,-3.4,76.7,991.0,0.0
2022-08-14 08:00:00,5.1,137.9,-3.2,73.7,991.5,0.9
2022-08-14 09:00:00,5.4,132.6,-3.1,70.6,992.0,19.4
2022-08-14 10:00:00,5.1,110.4,-3.3,71.6,991.9,64.4
2022-08-14 11:00:00,5.5,91.2,-3.4,71.8,991.5,150.0
2022-08-14 12:00:00,7.1,87.1,-2.7,64.8,990.8,113.0
2022-08-14 13:00:00,8.3,84.4,-2.5,61.5,990.0,77.1
2022-08-14 14:00:00,8.9,84.5,-2.4,61.6,990.0,98.7
2022-08-14 15:00:00,8.8,90.7,-2.9,67.3,990.3,67.9
2022-08-14 16:00:00,9.7,98.0,-3.5,71.2,990.4,30.9
2022-08-14 17:00:00,11.3,94.4,-4.1,70.2,990.4,2.0
2022-08-14 18:00:00,11.6,93.3,-4.1,71.1,990.7,0.0
2022-08-14 19:00:00,10.5,93.8,-4.1,71.7,991.7,0.0
2022-08-14 20:00:00,9.6,105.3,-4.5,71.3,992.2,0.0
2022-08-14 21:00:00,10.7,101.9,-4.6,71.4,992.3,0.0
2022-08-14 22:00:00,12.8,100.4,-4.8,68.8,992.0,0.0
2022-08-14 23:00:00,13.0,107.5,-5.1,69.3,992.0,0.0
2022-08-15 00:00:00,13.9,113.9,-5.3,67.8,992.5,0.0
2022-08-15 01:00:00,13.4,108.9,-5.5,68.3,992.6,0.0
2022-08-15 02:00:00,13.0,106.8,-5.2,68.7,992.4,0.0
2022-08-15 03:00:00,13.9,107.3,-5.6,70.8,992.3,0.0
2022-08-15 04:00:00,14.6,110.4,-6.3,70.2,992.6,0.0
2022-08-15 05:00:00,15.6,115.2,-6.6,74.2,992.6,0.0
2022-08-15 06:00:00,15.5,102.8,-6.8,76.4,992.9,0.0
2022-08-15 07:00:00,15.9,103.3,-6.9,78.8,993.0,0.0
2022-08-15 08:00:00,15.2,105.1,-6.8,80.6,993.0,3.9
2022-08-15 09:00:00,15.1,105.6,-6.7,79.7,993.4,32.6
2022-08-15 10:00:00,15.3,107.8,-6.6,81.3,993.9,66.9
2022-08-15 11:00:00,15.1,107.8,-6.5,80.5,994.2,93.8
2022-08-15 12:00:00,16.4,113.0,-6.6,81.0,994.0,106.8
2022-08-15 13:00:00,17.7,112.4,-6.7,80.1,993.4,125.0
2022-08-15 14:00:00,15.4,108.2,-6.8,78.3,993.8,89.1
2022-08-15 15:00:00,13.3,106.3,-6.7,75.5,994.6,67.3
2022-08-15 16:00:00,13.0,110.3,-7.0,76.6,995.1,24.9
2022-08-15 17:00:00,15.2,113.0,-7.6,79.7,995.5,1.8
2022-08-15 18:00:00,17.6,111.6,-7.9,79.9,994.9,0.0
2022-08-15 19:00:00,16.4,108.5,-8.0,78.5,995.5,0.0
2022-08-15 20:00:00,15.2,108.0,-8.2,78.0,996.4,0.0
2022-08-15 21:00:00,15.5,106.7,-8.4,77.9,996.9,0.0
2022-08-15 22:00:00,15.4,106.0,-8.6,77.5,997.1,0.0
2022-08-15 23:00:00,15.6,103.5,-8.8,77.6,997.4,0.0
2022-08-16 00:00:00,16.5,112.0,-9.1,78.9,997.5,0.0
2022-08-16 01:00:00,16.6,112.0,-9.1,76.3,997.6,0.0
2022-08-16 02:00:00,16.7,110.0,-9.1,75.8,997.9,0.0
2022-08-16 03:00:00,15.5,111.3,-8.9,76.0,998.3,0.0
2022-08-16 04:00:00,15.0,109.1,-8.7,76.6,998.7,0.0
2022-08-16 05:00:00,12.6,103.7,-8.4,75.7,999.7,0.0
2022-08-16 06:00:00,13.1,103.4,-8.6,74.2,1000.1,0.0
2022-08-16 07:00:00,12.2,105.8,-8.6,74.2,1000.6,0.0
2022-08-16 08:00:00,12.8,101.1,-8.5,73.2,1000.8,2.2
2022-08-16 09:00:00,12.2,101.7,-8.5,72.0,1001.5,25.1
2022-08-16 10:00:00,13.5,106.6,-8.3,70.4,1002.0,117.7
2022-08-16 11:00:00,14.2,105.1,-8.4,69.1,1002.1,181.7
2022-08-16 12:00:00,12.9,94.4,-8.5,67.9,1002.7,133.9
2022-08-16 13:00:00,10.4,87.9,-8.0,63.1,1003.0,240.7
2022-08-16 14:00:00,13.7,99.0,-8.1,65.2,1002.5,206.7
2022-08-16 15:00:00,8.7,92.2,-8.1,61.8,1003.6,141.0
2022-08-16 16:00:00,7.2,92.9,-8.4,62.5,1004.4,55.4
2022-08-16 17:00:00,6.1,95.4,-9.6,66.9,1005.1,3.9
2022-08-16 18:00:00,3.7,87.7,-10.0,67.8,1005.6,0.0
2022-08-16 19:00:00,5.3,92.9,-9.5,65.3,1006.0,0.0
2022-08-16 20:00:00,8.1,92.4,-9.4,63.6,1005.9,0.0
2022-08-16 21:00:00,7.2,85.5,-8.6,59.0,1006.1,0.0
2022-08-16 22:00:00,6.1,92.7,-8.9,61.9,1006.7,0.0
2022-08-16 23:00:00,6.4,86.6,-8.5,62.6,1006.8,0.0
2022-08-17 00:00:00,3.6,104.7,-8.7,64.5,1007.6,0.0
2022-08-17 01:00:00,3.9,107.1,-9.3,63.6,1008.1,0.0
2022-08-17 02:00:00,3.7,53.7,-8.3,63.7,1008.3,0.0
2022-08-17 03:00:00,5.3,51.4,-8.0,66.2,1008.2,0.0
2022-08-17 04:00:00,3.5,72.8,-7.7,64.2,1008.3,0.0
2022-08-17 05:00:00,3.5,68.2,-7.5,64.8,1008.5,0.0
2022-08-17 06:00:00,1.9,77.4,-7.9,66.6,1008.8,0.0
2022-08-17 07:00:00,2.2,53.8,-8.2,66.8,1009.3,0.0
2022-08-17 08:00:00,3.0,50.7,-8.0,68.6,1009.5,3.3
2022-08-17 09:00:00,3.5,51.0,-7.2,73.0,1009.4,54.1
2022-08-17 10:00:00,2.6,336.3,-5.1,69.1,1009.4,145.6
2022-08-17 11:00:00,4.0,349.1,-4.5,67.6,1009.5,210.5
2022-08-17 12:00:00,4.8,331.4,-4.0,70.0,1009.5,168.1
2022-08-17 13:00:00,5.7,298.7,-3.9,70.9,1009.2,134.1
2022-08-17 14:00:00,6.5,310.2,-4.3,74.6,1009.0,90.7
2022-08-17 15:00:00,6.9,310.0,-4.5,75.1,1008.9,57.9
2022-08-17 16:00:00,7.3,295.7,-4.7,74.8,1008.7,30.5
2022-08-17 17:00:00,7.5,294.9,-4.8,74.1,1008.6,2.4
2022-08-17 18:00:00,7.3,297.2,-5.0,77.8,1008.5,0.0
2022-08-17 19:00:00,7.5,296.3,-4.3,78.6,1008.4,0.0
2022-08-17 20:00:00,7.7,292.3,-3.6,75.4,1008.0,0.0
2022-08-17 21:00:00,8.5,290.3,-3.5,72.6,1007.5,0.0
2022-08-17 22:00:00,8.5,295.3,-3.3,71.2,1007.0,0.0
2022-08-17 23:00:00,8.3,304.8,-3.4,75.4,1006.7,0.0
2022-08-18 00:00:00,8.8,307.7,-3.4,76.5,1006.1,0.0
2022-08-18 01:00:00,9.7,311.8,-3.5,74.8,1005.7,0.0
2022-08-18 02:00:00,9.9,314.5,-3.6,75.8,1005.2,0.0
2022-08-18 03:00:00,9.9,318.6,-3.4,75.8,1004.4,0.0
2022-08-18 04:00:00,10.4,317.2,-3.4,76.6,1003.8,0.0
2022-08-18 05:00:00,10.2,323.1,-3.4,80.7,1003.3,0.0
2022-08-18 06:00:00,9.6,338.0,-3.5,84.2,1002.8,0.0
2022-08-18 07:00:00,8.7,353.6,-3.2,83.5,1001.9,0.0
2022-08-18 08:00:00,9.3,355.4,-2.9,83.9,1001.2,4.2
2022-08-18 09:00:00,10.1,354.3,-2.6,83.3,1000.4,43.4
2022-08-18 10:00:00,10.1,352.9,-2.4,87.5,999.6,75.4
2022-08-18 11:00:00,11.3,355.1,-2.0,82.4,998.3,151.3
2022-08-18 12:00:00,11.7,1.4,-1.9,81.8,997.5,142.0
2022-08-18 13:00:00,12.7,4.2,-1.7,79.6,996.5,140.2
2022-08-18 14:00:00,12.6,1.4,-1.6,80.9,995.2,105.6
2022-08-18 15:00:00,13.9,4.3,-1.6,85.5,993.5,78.6
2022-08-18 16:00:00,14.6,7.2,-1.3,86.6,991.9,48.4
2022-08-18 17:00:00,14.3,17.6,-1.0,86.1,990.6,3.3
2022-08-18 18:00:00,15.0,22.6,-0.9,86.2,989.2,0.0
2022-08-18 19:00:00,15.6,26.0,-0.8,85.6,987.6,0.0
2022-08-18 20:00:00,15.2,24.0,-0.6,86.0,985.8,0.0
2022-08-18 21:00:00,11.8,8.0,-0.3,88.0,984.9,0.0
2022-08-18 22:00:00,7.4,321.2,-1.0,94.5,985.3,0.0
2022-08-18 23:00:00,6.6,310.9,-0.7,93.4,985.7,0.0
2022-08-19 00:00:00,7.7,335.5,-0.8,92.6,985.6,0.0
2022-08-19 01:00:00,9.3,339.1,-0.3,89.7,985.3,0.0
2022-08-19 02:00:00,10.2,331.4,-0.2,92.0,985.3,0.0
2022-08-19 03:00:00,9.1,330.5,-0.4,92.0,985.4,0.0
2022-08-19 04:00:00,8.3,327.5,-0.4,91.5,985.1,0.0
2022-08-19 05:00:00,6.3,336.5,-0.5,90.8,984.9,0.0
2022-08-19 06:00:00,5.8,330.9,-0.5,92.2,984.9,0.0
2022-08-19 07:00:00,5.5,322.2,-0.8,95.5,984.8,0.0
2022-08-19 08:00:00,4.6,324.5,-0.9,96.4,984.7,3.2
2022-08-19 09:00:00,5.6,341.9,-0.7,95.7,984.7,36.1
2022-08-19 10:00:00,5.8,342.0,-0.5,93.7,984.9,89.6
2022-08-19 11:00:00,5.2,319.1,-0.5,94.2,985.4,114.4
2022-08-19 12:00:00,3.4,309.8,-0.8,95.6,986.0,68.7
2022-08-19 13:00:00,1.3,285.7,-0.7,95.6,986.2,108.5
2022-08-19 14:00:00,0.9,313.3,-0.8,94.8,986.5,122.5
2022-08-19 15:00:00,0.6,14.3,-0.8,94.9,987.2,69.0
2022-08-19 16:00:00,0.7,55.9,-0.8,94.8,987.9,31.1
2022-08-19 17:00:00,2.6,180.6,-1.4,91.4,988.7,4.6
2022-08-19 18:00:00,2.6,151.1,-1.9,90.1,989.5,0.0
2022-08-19 19:00:00,4.5,189.1,-1.6,86.1,990.3,0.0
2022-08-19 20:00:00,4.3,180.0,-1.7,83.6,991.3,0.0
2022-08-19 21:00:00,3.3,190.4,-1.4,81.9,992.0,0.0
2022-08-19 22:00:00,3.0,193.7,-1.3,83.8,993.3,0.0
2022-08-19 23:00:00,3.9,181.2,-1.8,88.5,994.4,0.0
2022-08-20 00:00:00,3.7,175.0,-2.5,90.7,995.6,0.0
2022-08-20 01:00:00,1.1,141.5,-2.6,90.0,996.7,0.0
2022-08-20 02:00:00,0.9,54.8,-2.6,91.3,997.5,0.0
2022-08-20 03:00:00,1.1,46.0,-2.6,93.2,998.1,0.0
2022-08-20 04:00:00,2.9,297.0,-2.3,89.4,998.7,0.0
2022-08-20 05:00:00,3.4,347.8,-2.6,88.7,999.7,0.0
2022-08-20 06:00:00,3.6,349.7,-2.3,88.7,1000.5,0.0
2022-08-20 07:00:00,4.0,331.6,-2.0,89.6,1001.2,0.0
2022-08-20 08:00:00,3.2,318.3,-1.9,89.2,1001.8,6.2
2022-08-20 09:00:00,2.7,1.7,-2.4,84.8,1002.5,82.8
2022-08-20 10:00:00,2.8,5.9,-1.8,80.5,1003.3,151.9
2022-08-20 11:00:00,3.3,323.3,-0.9,79.4,1003.5,232.6
2022-08-20 12:00:00,2.3,313.0,-0.2,74.1,1003.7,248.3
2022-08-20 13:00:00,5.1,345.0,-0.3,74.5,1003.9,181.9
2022-08-20 14:00:00,5.2,335.6,-0.3,78.1,1004.2,210.2
2022-08-20 15:00:00,5.0,348.5,-0.7,81.2,1004.5,64.8
2022-08-20 16:00:00,4.1,351.8,-0.4,81.3,1004.8,24.6
2022-08-20 17:00:00,3.7,11.2,-0.2,82.7,1004.8,2.4
2022-08-20 18:00:00,2.4,4.9,0.2,81.6,1005.0,0.0
2022-08-20 19:00:00,3.2,350.9,0.5,82.0,1005.3,0.0
2022-08-20 20:00:00,6.0,337.6,0.1,85.1,1005.6,0.0
2022-08-20 21:00:00,6.4,337.9,-0.1,87.4,1005.7,0.0
2022-08-20 22:00:00,7.9,334.6,-0.2,87.5,1005.7,0.0
2022-08-20 23:00:00,8.0,332.6,-0.5,93.5,1006.0,0.0
2022-08-21 00:00:00,8.3,329.8,-0.5,94.9,1006.0,0.0
2022-08-21 01:00:00,8.1,338.5,-0.2,95.4,1006.1,0.0
2022-08-21 02:00:00,7.1,339.8,-0.2,95.6,1006.3,0.0
2022-08-21 03:00:00,7.9,346.7,-0.3,95.7,1005.8,0.0
2022-08-21 04:00:00,7.1,336.7,-0.3,96.0,1005.4,0.0
2022-08-21 05:00:00,8.0,339.5,0.0,96.4,1005.0,0.0
2022-08-21 06:00:00,8.0,332.8,0.3,95.7,1004.7,0.0
2022-08-21 07:00:00,7.5,336.9,0.1,95.8,1003.9,0.0
2022-08-21 08:00:00,8.4,343.5,0.2,96.4,1003.1,2.3
2022-08-21 09:00:00,9.0,352.7,0.7,93.7,1002.0,19.8
2022-08-21 10:00:00,10.1,357.5,0.7,91.5,1000.8,34.0
2022-08-21 11:00:00,10.2,0.9,1.0,91.4,999.2,45.0
2022-08-21 12:00:00,10.8,8.6,1.8,88.8,996.9,70.4
2022-08-21 13:00:00,13.0,16.9,2.1,78.2,994.3,58.9
2022-08-21 14:00:00,14.4,17.9,1.4,84.0,991.1,46.8
2022-08-21 15:00:00,17.0,10.9,0.9,89.5,988.1,28.2
2022-08-21 16:00:00,17.6,7.4,1.0,91.0,985.7,16.1
2022-08-21 17:00:00,15.8,2.4,0.9,92.7,983.7,3.2
2022-08-21 18:00:00,14.4,356.6,0.8,91.7,983.1,0.0
2022-08-21 19:00:00,10.0,337.8,0.0,95.1,983.1,0.0
2022-08-21 20:00:00,7.4,317.9,-0.1,96.6,983.0,0.0
2022-08-21 21:00:00,5.1,314.6,-0.3,95.5,982.9,0.0
2022-08-21 22:00:00,3.4,327.1,-0.4,95.0,983.1,0.0
2022-08-21 23:00:00,3.1,309.6,-0.4,94.7,982.9,0.0
2022-08-22 00:00:00,4.8,308.4,-0.1,93.8,982.4,0.0
2022-08-22 01:00:00,8.6,328.2,-0.2,92.9,981.8,0.0
2022-08-22 02:00:00,9.6,332.4,-0.1,91.5,981.2,0.0
2022-08-22 03:00:00,9.8,321.3,-0.3,94.4,980.9,0.0
2022-08-22 04:00:00,9.5,303.2,-0.3,94.8,981.0,0.0
2022-08-22 05:00:00,9.0,304.9,-0.4,94.4,981.2,0.0
2022-08-22 06:00:00,9.9,306.7,-0.3,92.5,981.4,0.0
2022-08-22 07:00:00,8.3,296.0,-0.3,91.5,981.9,0.0
2022-08-22 08:00:00,7.9,297.2,-0.3,86.9,982.4,6.9
2022-08-22 09:00:00,7.7,291.7,-0.5,90.2,983.2,33.1
2022-08-22 10:00:00,5.6,301.5,-0.4,90.0,984.1,57.9
2022-08-22 11:00:00,6.4,310.5,-0.3,90.0,984.5,84.8
2022-08-22 12:00:00,5.8,316.9,-0.3,89.8,985.4,88.3
2022-08-22 13:00:00,7.2,312.6,-0.3,89.4,985.8,123.2
2022-08-22 14:00:00,7.5,309.2,-0.4,92.4,985.6,82.8
2022-08-22 15:00:00,8.3,317.8,-0.2,94.7,985.8,39.1
2022-08-22 16:00:00,9.2,311.7,0.1,93.8,985.9,29.9
